uid,date,SPACECRAFT_ID,WRS_PATH,WRS_ROW,albedo,NDVI,cloud_cover
22072,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22047,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22010,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21995,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22179,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22175,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22138,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22134,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22098,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22071,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22066,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22061,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
22110,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.4119774323151367,0.24010851243830683,1.0
22046,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2278574762919019,0.2700182423625546,0.8795019561697291
22060,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.23430836903698243,0.2585867482111863,0.642771298637618
22014,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.21531072185656702,0.4879807094108716,0.8595062660125916
22028,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.33863018395198063,0.29805007692154306,1.0
21993,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.34505061116270197,0.2845758478577929,1.0
21988,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.3668367131441477,0.19169530266119436,1.0
21963,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.23819559552347055,0.2672460972440072,0.0
21931,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.18546191282191182,0.2565603734896286,0.6519275586628952
21950,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.21251022221390375,0.5112724500412856,0.8783242154851455
22035,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21985,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21959,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21929,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21951,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21926,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21878,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21875,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21868,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21994,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21990,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21969,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21962,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21924,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21885,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21880,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21847,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21925,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2977723978665087,0.31162357962845444,1.0
21920,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2955244943783825,0.2806612610219042,1.0
21923,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2590603288681783,0.4074725695908439,0.9793109843742756
21837,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.17344881563867057,0.2591815361360885,1.0
21813,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.19250046049173805,0.3513832011812756,0.8957394490848378
21806,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.1836742372115492,0.4548730201872639,0.5411921067690547
21783,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.20113761663958898,0.4562786187396747,0.41215134585007474
21730,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.19729533521687,0.2605418340248576,0.3307011445351817
21869,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21810,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21784,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21759,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21752,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21772,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21693,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21714,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21863,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21832,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21799,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21755,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21770,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21745,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21724,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21689,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.1766611738329201,0.3156957854686087,0.18652955044305333
21661,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21656,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21744,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.20685939933843617,0.35817901731302304,0.22781422401715923
21723,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.19180008822737735,0.3674060880126557,0.22087443348440414
21692,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.14687393437090984,0.47195366569295216,0.09435527978424456
21713,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.14880779645659475,0.4744934124813742,0.0
21635,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.275839675727193,0.2816862186667764,0.0
21631,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.21544941537468998,0.32125342325631373,0.0
21610,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.18338976869911092,0.32214177184932835,0.0
21606,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.15948169253382685,0.4825856007811213,0.028388148232373466
21603,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.1466383834240425,0.4782976783095149,0.051229150926948325
21552,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.27348357285207564,0.23659177701863446,0.0
21665,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21683,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21637,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21607,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21585,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21602,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21581,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21557,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21529,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21523,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21652,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21612,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21600,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.1621568304801179,0.3198348090597562,0.16014403922770454
21556,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21554,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21550,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21546,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21476,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2207177828080779,0.3858146856880346,0.0
21489,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.27661519142807667,0.4024129222122062,0.1766335719233433
21472,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21527,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.23865727734071343,0.2787708370554023,0.0
21526,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.20147099675388006,0.2733005968434005,0.0
21521,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.1753907208899196,0.48016616793650463,0.0
21495,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.1866241293278541,0.506238658387675,0.09271945794778427
21447,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.27613317890436767,0.2460411085907088,0.0
21467,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.23268553483173388,0.27602832755788703,0.0
21444,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2362971730545435,0.25942188915023756,0.0
21442,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.23473210220756696,0.48654505141647886,0.2752380952380953
21402,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.20074511204934453,0.4693122190536584,0.48729103343465047
21416,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.23874981893689215,0.39594432151576586,0.04343782230735228
21519,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21492,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21490,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21450,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21470,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21423,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21418,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21401,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21398,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21368,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21469,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21445,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21396,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.25984533561505696,0.566632801144908,0.0
21392,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21366,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21361,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21346,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21301,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.261281673072813,0.5445051719857138,0.14713874190450896
21281,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21279,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21384,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.28687075889625197,0.22607403218073532,0.06189921351587531
21352,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2741035689264058,0.23235997122891577,0.3515173842048667
21347,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.24645248669277003,0.2473789423205662,0.4403134361856807
21344,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2618133162352779,0.47495178987665093,0.08592416570011409
21340,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.239488325802118,0.4301601842957442,0.9932601986366565
21305,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2588695609193826,0.517807300562783,0.16744935800674607
21266,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.25669133297576,0.2257774720998147,0.40631765009632376
21259,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.243358181374611,0.26899085397485356,0.8722542962613129
21274,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.28176395569357787,0.5142697093327936,0.10930487137383688
21231,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.25680823249298235,0.4888448988670125,0.002331641750102866
21353,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21324,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21306,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21302,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21252,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21256,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,-1,-1,-1
21227,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2665183239533156,0.4913405621210742,0.03979427357514884
21862,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2410281071229958,0.16662567483732724,0.0
21786,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2705884039619141,0.26016117459701554,0.0
21758,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2786420723488155,0.28425722867562636,0.0
21749,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.19805691368241207,0.24343901922268762,0.41476411683719455
21729,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.24200847872931722,0.16881366831781555,0.0
21777,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2813472406179476,0.12728791963363004,0.0
21698,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2747380276926373,0.25628839927291547,0.0
21669,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.24804274179375407,0.24137516507319579,0.0
21664,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.26545083097142724,0.2551444549532215,0.0
21644,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.289056081693043,0.26543797391286994,0.0
21634,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2376814380195269,0.15515360936861636,0.0
21613,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.24636210211596932,0.16576490841650282,0.0
21630,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.27830243422072176,0.2561677262475486,0.0
21605,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2799963776776243,0.27240110460526257,0.0
21584,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.25822145963920423,0.24324805782586698,0.0
21598,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2626542318216341,0.24642926410736615,0.0
21580,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.27449855118588207,0.2361213343615223,0.0
21531,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2687789348226007,0.14701404206793636,0.0
21528,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.24219514731014824,0.17134739413118644,0.0
21473,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2770067623871229,0.21604263236218663,0.0025133057362507387
21449,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.24110402844700718,0.15908465050032616,0.0
21434,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.24006654229346197,0.15956459253356634,0.0
21395,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.29388650211981016,0.20402115289806017,0.04220105527340275
21350,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.22918440917737584,0.15591247640304343,0.0
21320,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2766823035315232,0.2013858596131787,0.008682617244534426
21285,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.2824358457271216,0.20503679511836234,0.007104993766660246
21251,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.22562450270531598,0.21154852869455612,0.0
21246,2015-05-04T07:40:34,LANDSAT_8,169.0,41.0,0.19777772140246352,0.19416256423152908,0.7415028967939602
22269,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27327884819378107,0.6916120743827835,0.0
22258,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25205892949527986,0.6562783362313233,0.0
22266,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.26978623086432835,0.6614661773011133,0.0
22244,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.28181303482685177,0.3552377060690964,0.0
22230,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2805328491612841,0.3928636524030864,0.0
22185,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2710357701487258,0.3644478268570977,0.0
22184,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27843678101726305,0.33476951232219065,0.0
22186,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2751643403001528,0.35129614406868365,0.0
22163,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2709662549964605,0.38257065662015777,0.0
22162,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27647838075799364,0.3654827408393651,0.0
22059,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.21553366706276159,0.11629420236423876,0.0
22068,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2058391546101065,0.2101490334167623,0.0
21989,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25356069328638886,0.26291085619594773,0.0
21970,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25046360659812933,0.23343848190375463,0.0
21952,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.22061620886993524,0.1499806734358904,0.0
21948,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20863200604549514,0.1705154433627043,0.0
21882,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2665540229893659,0.2847306831024059,0.0
21879,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27380429398472744,0.2688551494932385,0.0
21851,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.22760304843937745,0.25054378061452415,0.0
21865,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2044368556588748,0.1487332229491055,0.0
22257,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.3203801556639619,0.07353707985935362,0.0
22194,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.26208533170239623,0.28263405055173363,0.0
22174,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.30152938927357814,0.08897278592723146,0.0
22168,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2495099463646745,0.33144760195206796,0.0
22172,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2993757988668689,0.09710061524619405,0.0
22159,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2808715267300489,0.6639705186718254,0.0
22149,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.307832142169108,0.09633262345763438,0.0
22248,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2222914672693268,0.31301059786583635,0.0
22187,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2456614576859671,0.2189179377827185,0.0
22102,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20706545152844422,0.36922196828565884,0.0
22111,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2096883713930641,0.3681804570734083,0.0
22076,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2541409592092337,0.1531053393146115,0.0
22072,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25115055259654995,0.15408892618238884,0.0
22047,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.24866411214222858,0.2792381097293051,0.0
22010,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20999088270250124,0.43523136453804917,0.0
21995,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.21065878957102663,0.37500038339176384,0.0
22179,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.29593579501206385,0.13393864695876878,0.0
22175,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.28741278511497514,0.6509234233109408,0.0
22138,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.21362383280480193,0.3666884947250583,0.0
22134,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.21421032240196292,0.2979925288759608,0.0
22098,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27349693956685356,0.6400093999215373,0.0
22071,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25183822030503833,0.3212525756814344,0.0
22066,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.28134096877581877,0.7000866860912159,0.0
22061,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2135211720934864,0.3839116661371249,0.0
22110,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2821422859719199,0.6658095532309207,0.0
22046,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27191130660801166,0.2679450887772528,0.0
22060,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27145447099359304,0.24951360731364453,0.0
22014,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27548182189270204,0.6891776381373047,0.0
22028,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2827444798310139,0.6596451277219652,0.0
21993,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.28945230801501803,0.6517418101340706,0.0
21988,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2837614726625175,0.6671044968583952,0.0
21963,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27655754240596137,0.25277506373019676,0.0
21931,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2692104259393157,0.24084894770261642,0.0
21950,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.277662501788337,0.6677913599084361,0.0
22035,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2159599799812985,0.35342756415008075,0.0
21985,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25000437954213667,0.3318394477203047,0.0
21959,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2865553188103741,0.6966490415399025,0.0
21929,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20875764597456017,0.34679337578370945,0.0
21951,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2022354990005486,0.3613105831078938,0.0
21926,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20880148077738983,0.42010568888155597,0.0
21878,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25004512570518556,0.3280273392137526,0.0
21875,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2882246380494257,0.6982783149517275,0.0
21868,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.21303666190450174,0.3554056917460369,0.0
21994,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2518885376079588,0.15912386582781318,0.0
21990,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.24804146610820263,0.1589834251777292,0.0
21969,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25616869306915857,0.28431631497708704,0.0
21962,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.28958550004265377,0.6919504268988133,0.0
21924,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20660268179402727,0.39642010025250085,0.0
21885,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25856864689986103,0.15881855821601273,0.0
21880,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25632710146846654,0.1580365159388786,0.0
21847,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25423636692427165,0.28051771324406194,0.0
21925,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.28286915684690844,0.6725749524711904,0.0
21920,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.29978574319511675,0.563968330872108,0.0
21923,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2839033838821106,0.6573584679798368,0.0
21837,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2232163527241955,0.264471148476481,0.0
21813,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25354771523967945,0.4398196482789875,0.0
21806,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2804933071507484,0.6605854275125749,0.0
21783,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.27803804010018884,0.6791504923685772,0.0
21730,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25507619837174345,0.24875709875434227,0.0
21869,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.302479607170803,0.664131717166904,0.0
21810,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.21201110236964682,0.38141658334742395,0.0
21784,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25606651416151904,0.15581674188159808,0.0
21759,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2442998533188966,0.15614131170050136,0.0
21752,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25604581040689234,0.28690883476471374,0.0
21772,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.30178595691265836,0.6550577290707073,0.0
21693,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20986077013707152,0.3919687005842644,0.0
21714,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2617024820854527,0.16156545486938345,0.0
21863,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20656099530015912,0.32211880139991556,0.0
21832,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20653702440108682,0.46588233352631997,0.0
21799,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.24763300015300638,0.33874661881626855,0.0
21755,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2844152616164599,0.7172814090927351,0.0
21770,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20781730908218865,0.3339898530332584,0.0
21745,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.22244787778755123,0.27738640875914844,0.0
21724,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.212341714491986,0.4110996119636715,0.0
21689,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.25506312238539475,0.31449293321175886,0.0
21661,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.2748598742129561,0.7071119863695556,0.0
21656,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.20948376124719034,0.31062510727739057,0.0
21744,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.23764570280487152,0.3952934582108153,0.0
21723,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.24156135103485474,0.397696877089116,0.0
21692,2015-05-05T07:34:32,LANDSAT_7,168.0,41.0,0.28049960671734325,0.661433936498377,0.0
